id,price,brand,model,year,title_status,mileage,color,state,country,condition,car_age,price_per_mile,mileage_category,age_group,brand_name,brand_tier,is_salvage
200,5000,dodge,pickup,2001,clean vehicle,109360.0,white,georgia,usa,21 hours left,25,0.04572013789193588,High,Classic,Dodge,Mid,0
201,31002,chevrolet,door,2016,clean vehicle,71809.0,white,michigan,usa,20 hours left,10,0.4317226013090099,Medium,Old,Chevrolet,Mid,0
202,3160,ford,doors,2017,clean vehicle,31563.0,gray,texas,usa,2 days left,9,0.10011405398555316,Medium,Old,Ford,Mid,0
203,8600,dodge,pickup,2005,clean vehicle,219823.0,gray,south carolina,usa,21 hours left,21,0.039122206856394205,Very High,Classic,Dodge,Mid,0
204,6000,chevrolet,malibu,2018,clean vehicle,42090.0,gray,texas,usa,21 hours left,8,0.14254828823263882,Medium,Old,Chevrolet,Mid,0
205,12990,ford,door,2017,clean vehicle,126523.0,white,texas,usa,2 days left,9,0.10266826847080396,High,Old,Ford,Mid,0
206,25,chevrolet,vehicl,2020,salvage insurance,7232.0,black,kentucky,usa,3 days left,6,0.003456380478363058,Low,Recent,Chevrolet,Mid,0
207,13200,buick,encore,2017,clean vehicle,60171.0,black,texas,usa,21 hours left,9,0.21937113607658046,Medium,Old,Buick,Mid,0
208,4410,ford,wagon,2017,clean vehicle,209915.0,white,texas,usa,2 days left,9,0.02100840336134454,Very High,Old,Ford,Mid,0
209,25,chrysler,door,2005,salvage insurance,151815.0,silver,massachusetts,usa,3 days left,21,0.0001646730252410813,Very High,Classic,Chrysler,Mid,0
210,22500,chevrolet,camaro,2020,clean vehicle,13826.0,green,georgia,usa,3 days left,6,1.6272510305923193,Low,Recent,Chevrolet,Mid,0
211,7420,ford,mpv,2017,clean vehicle,55854.0,white,texas,usa,2 days left,9,0.13284397099632977,Medium,Old,Ford,Mid,0
212,13500,ford,door,2016,clean vehicle,45757.0,silver,arizona,usa,20 hours left,10,0.29503037720180075,Medium,Old,Ford,Mid,0
213,15500,chevrolet,trax,2020,clean vehicle,16545.0,white,georgia,usa,3 days left,6,0.9367823038800919,Low,Recent,Chevrolet,Mid,0
214,3540,ford,door,2017,clean vehicle,112893.0,white,texas,usa,2 days left,9,0.03135684801672365,High,Old,Ford,Mid,0
215,17000,ford,door,2016,clean vehicle,126802.0,no_color,florida,usa,2 hours left,10,0.1340662287169862,High,Old,Ford,Mid,0
216,45500,chevrolet,tahoe,2020,clean vehicle,13303.0,white,georgia,usa,3 days left,6,3.4200240529164163,Low,Recent,Chevrolet,Mid,0
217,4130,ford,door,2017,clean vehicle,34061.0,silver,texas,usa,2 days left,9,0.12124948623099055,Medium,Old,Ford,Mid,0
218,15700,ford,door,2015,clean vehicle,70251.0,white,arizona,usa,14 hours left,11,0.22348118203040482,Medium,Old,Ford,Mid,0
219,45500,chevrolet,tahoe,2020,clean vehicle,13679.0,gray,georgia,usa,3 days left,6,3.3260233918128654,Low,Recent,Chevrolet,Mid,0
220,4130,ford,doors,2017,clean vehicle,42426.0,gray,texas,usa,2 days left,9,0.09734367266127701,Medium,Old,Ford,Mid,0
221,15500,dodge,door,2012,clean vehicle,66452.0,black,pennsylvania,usa,2 days left,14,0.23324755842475134,Medium,Old,Dodge,Mid,0
222,16300,chevrolet,trax,2020,clean vehicle,18221.0,white,georgia,usa,3 days left,6,0.894523103940292,Low,Recent,Chevrolet,Mid,0
223,4530,ford,mpv,2017,clean vehicle,41455.0,white,texas,usa,2 days left,9,0.10927248166730992,Medium,Old,Ford,Mid,0
224,15600,dodge,door,2011,clean vehicle,35275.0,black,pennsylvania,usa,2 days left,15,0.4422270098650641,Medium,Old,Dodge,Mid,0
225,45500,chevrolet,tahoe,2020,clean vehicle,13885.0,white,georgia,usa,3 days left,6,3.2766815497623507,Low,Recent,Chevrolet,Mid,0
226,4100,ford,door,2017,clean vehicle,38815.0,gray,texas,usa,2 days left,9,0.10562654575432812,Medium,Old,Ford,Mid,0
227,18200,dodge,door,2011,clean vehicle,162281.0,white,pennsylvania,usa,2 days left,15,0.11215045414771817,Very High,Old,Dodge,Mid,0
228,10200,chevrolet,door,2013,clean vehicle,56479.0,black,texas,usa,21 hours left,13,0.18059490084985835,Medium,Old,Chevrolet,Mid,0
229,4080,ford,doors,2017,clean vehicle,61027.0,black,texas,usa,2 days left,9,0.06685455856328243,Medium,Old,Ford,Mid,0
230,5700,ford,van,2014,clean vehicle,178703.0,white,florida,usa,2 hours left,12,0.03189632017190438,Very High,Old,Ford,Mid,0
231,10200,chevrolet,3500,2014,clean vehicle,173469.0,white,texas,usa,21 hours left,12,0.05879979247132069,Very High,Old,Chevrolet,Mid,0
232,5000,ford,door,2017,clean vehicle,37321.0,white,texas,usa,2 days left,9,0.13396924066234392,Medium,Old,Ford,Mid,0
233,1700,ford,door,2014,clean vehicle,112789.0,white,florida,usa,2 hours left,12,0.01507225817891657,High,Old,Ford,Mid,0
234,6200,bmw,door,2011,clean vehicle,80394.0,gray,texas,usa,21 hours left,15,0.07711922383232789,High,Old,Bmw,Luxury,0
235,3650,ford,door,2016,clean vehicle,68142.0,white,texas,usa,2 days left,10,0.05356382900664779,Medium,Old,Ford,Mid,0
236,10500,dodge,door,2014,clean vehicle,74203.0,white,arizona,usa,1 days left,12,0.14150180583256966,Medium,Old,Dodge,Mid,0
237,43500,chevrolet,2500,2018,clean vehicle,57604.0,white,georgia,usa,6 days left,8,0.7551427827445534,Medium,Old,Chevrolet,Mid,0
238,4610,dodge,van,2016,clean vehicle,87229.0,silver,texas,usa,2 days left,10,0.052848790553708586,High,Old,Dodge,Mid,0
239,3450,ford,door,2012,clean vehicle,90711.0,white,florida,usa,1 days left,14,0.03803245436105477,High,Old,Ford,Mid,0
240,38500,chevrolet,suburban,2018,clean vehicle,11135.0,silver,georgia,usa,3 days left,8,3.4572557471264367,Low,Old,Chevrolet,Mid,0
241,6810,ford,mpv,2016,clean vehicle,66781.0,silver,texas,usa,2 days left,10,0.10197358569674463,Medium,Old,Ford,Mid,0
242,2900,ford,cargo,2011,clean vehicle,190994.0,white,florida,usa,2 hours left,15,0.015183643550878295,Very High,Old,Ford,Mid,0
243,43500,chevrolet,2500,2018,clean vehicle,56007.0,white,georgia,usa,6 days left,8,0.7766747607484645,Medium,Old,Chevrolet,Mid,0
244,4450,ford,mpv,2016,clean vehicle,32486.0,white,texas,usa,2 days left,10,0.13697786807030504,Medium,Old,Ford,Mid,0
245,5800,ford,door,2011,clean vehicle,195908.0,white,florida,usa,2 hours left,15,0.029605582183564818,Very High,Old,Ford,Mid,0
246,16500,chevrolet,equinox,2018,clean vehicle,18020.0,silver,georgia,usa,3 days left,8,0.9155984684534709,Low,Old,Chevrolet,Mid,0
247,4240,dodge,mpv,2016,clean vehicle,83262.0,white,texas,usa,2 days left,10,0.050922978994271166,High,Old,Dodge,Mid,0
248,26500,ford,pickup,2008,clean vehicle,62015.0,white,pennsylvania,usa,1 days left,18,0.42730908152734776,Medium,Classic,Ford,Mid,0
249,13700,chevrolet,equinox,2017,clean vehicle,36421.0,silver,georgia,usa,3 days left,9,0.37614628521223437,Medium,Old,Chevrolet,Mid,0
250,8600,ford,door,2016,clean vehicle,73321.0,white,texas,usa,2 days left,10,0.11729085404107907,Medium,Old,Ford,Mid,0
251,8000,ford,chassis,2008,clean vehicle,132379.0,white,florida,usa,2 days left,18,0.06043208943949237,High,Classic,Ford,Mid,0
252,14200,chevrolet,equinox,2017,clean vehicle,28013.0,silver,georgia,usa,3 days left,9,0.5068894124366389,Low,Old,Chevrolet,Mid,0
253,7040,ford,mpv,2016,clean vehicle,33291.0,silver,texas,usa,2 days left,10,0.21146221314429894,Medium,Old,Ford,Mid,0
254,4700,ford,chassis,2005,clean vehicle,225236.0,no_color,florida,usa,2 hours left,21,0.020866909077993403,Very High,Classic,Ford,Mid,0
255,30851,chevrolet,door,2016,clean vehicle,43176.0,red,georgia,usa,2 days left,10,0.7145239363550038,Medium,Old,Chevrolet,Mid,0
256,4880,ford,mpv,2016,clean vehicle,36876.0,silver,texas,usa,2 days left,10,0.13233180573257045,Medium,Old,Ford,Mid,0
257,14500,dodge,pickup,2006,clean vehicle,111782.0,silver,pennsylvania,usa,3 days left,20,0.12971560970809515,High,Classic,Dodge,Mid,0
258,7600,chevrolet,door,2017,clean vehicle,110489.0,brown,nebraska,usa,5 hours left,9,0.06878450538510272,High,Old,Chevrolet,Mid,0
259,13270,ford,door,2016,clean vehicle,84035.0,white,texas,usa,2 days left,10,0.1579085153981627,High,Old,Ford,Mid,0
260,12800,ford,door,2012,clean vehicle,131101.0,gray,arizona,usa,20 hours left,14,0.09763390337294625,High,Old,Ford,Mid,0
261,33000,chevrolet,1500,2018,clean vehicle,52521.0,white,ontario,canada,10 days left,8,0.6283081375423633,Medium,Old,Chevrolet,Mid,0
262,9280,ford,door,2016,clean vehicle,101380.0,white,texas,usa,2 days left,10,0.09153588936783026,High,Old,Ford,Mid,0
263,900,ford,van,2003,clean vehicle,142027.0,white,florida,usa,2 hours left,23,0.006336778663362154,High,Classic,Ford,Mid,0
264,7560,ford,door,2016,clean vehicle,111476.0,gray,texas,usa,2 days left,10,0.06781667967383406,High,Old,Ford,Mid,0
265,19500,ford,drw,2011,clean vehicle,76897.0,white,pennsylvania,usa,2 days left,15,0.2535826679497516,Medium,Old,Ford,Mid,0
266,17100,chevrolet,malibu,2019,clean vehicle,15780.0,white,washington,usa,2 days left,7,1.083581522083518,Low,Recent,Chevrolet,Mid,0
267,8020,ford,door,2016,clean vehicle,31944.0,white,texas,usa,2 days left,10,0.2510565033651589,Medium,Old,Ford,Mid,0
268,10300,ford,fiesta,2019,clean vehicle,18937.0,black,missouri,usa,4 days left,7,0.5438800295701763,Low,Recent,Ford,Mid,0
269,22600,chevrolet,van,2019,clean vehicle,9706.0,white,washington,usa,2 days left,7,2.328216750798393,Low,Recent,Chevrolet,Mid,0
270,10480,ford,doors,2016,clean vehicle,57289.0,gray,texas,usa,2 days left,10,0.1829289579333217,Medium,Old,Ford,Mid,0
271,10300,ford,fiesta,2019,clean vehicle,19956.0,silver,missouri,usa,4 days left,7,0.5161096357167911,Low,Recent,Ford,Mid,0
272,22700,chevrolet,van,2019,clean vehicle,6075.0,white,washington,usa,2 days left,7,3.7360105332455564,Low,Recent,Chevrolet,Mid,0
273,7410,ford,door,2016,clean vehicle,21034.0,gray,texas,usa,2 days left,10,0.352270026146898,Low,Old,Ford,Mid,0
274,10300,ford,fiesta,2019,clean vehicle,22881.0,gray,missouri,usa,4 days left,7,0.450135477668036,Low,Recent,Ford,Mid,0
275,10300,chevrolet,door,2013,clean vehicle,167600.0,gray,washington,usa,2 days left,13,0.06145548057589155,Very High,Old,Chevrolet,Mid,0
276,7570,ford,door,2016,clean vehicle,37252.0,white,texas,usa,2 days left,10,0.203205110997772,Medium,Old,Ford,Mid,0
277,67000,dodge,challenger,2019,clean vehicle,10944.0,blue,ohio,usa,21 hours left,7,6.121516674280493,Low,Recent,Dodge,Mid,0
278,18900,chevrolet,impala,2019,clean vehicle,27601.0,white,texas,usa,21 hours left,7,0.6847329903630172,Low,Recent,Chevrolet,Mid,0
279,12560,ford,doors,2019,clean vehicle,15958.0,white,florida,usa,18 hours left,7,0.7870167303715772,Low,Recent,Ford,Mid,0
280,33000,dodge,durango,2019,clean vehicle,32251.0,white,ohio,usa,21 hours left,7,1.0231923601637107,Medium,Recent,Dodge,Mid,0
281,18300,chevrolet,impala,2019,clean vehicle,25809.0,black,texas,usa,21 hours left,7,0.7090275087175514,Low,Recent,Chevrolet,Mid,0
282,11760,ford,cab,2017,clean vehicle,30553.0,white,texas,usa,2 days left,9,0.3848923217909275,Medium,Old,Ford,Mid,0
283,31700,dodge,durango,2019,clean vehicle,26549.0,red,ohio,usa,21 hours left,7,1.1939736346516008,Low,Recent,Dodge,Mid,0
284,25,dodge,door,2007,salvage insurance,160528.0,dark blue,minnesota,usa,17 hours left,19,0.00015573510082290428,Very High,Classic,Dodge,Mid,0
286,7340,ford,doors,2019,clean vehicle,15854.0,gray,florida,usa,17 hours left,7,0.4629454430778934,Low,Recent,Ford,Mid,0
287,8200,hyundai,door,2017,clean vehicle,56690.0,white,connecticut,usa,5 hours left,9,0.1446437706161472,Medium,Old,Hyundai,Mid,0
288,3000,kia,door,2013,clean vehicle,97142.0,silver,missouri,usa,9 days left,13,0.030882307526018345,High,Old,Kia,Mid,0
289,6530,jeep,mpv,2019,clean vehicle,10185.0,black,georgia,usa,17 hours left,7,0.6410759866483409,Low,Recent,Jeep,Mid,0
291,12700,kia,soul,2019,clean vehicle,23514.0,silver,california,usa,10 days left,7,0.5400807994896875,Low,Recent,Kia,Mid,0
292,13800,kia,sorento,2017,clean vehicle,86959.0,gray,north carolina,usa,3 days left,9,0.15869365225390986,High,Old,Kia,Mid,0
294,725,ford,door,2017,salvage insurance,67279.0,gray,virginia,usa,2 days left,9,0.010775862068965518,Medium,Old,Ford,Mid,0
295,7400,ford,doors,2019,clean vehicle,16482.0,gray,florida,usa,17 hours left,7,0.4489474003518777,Low,Recent,Ford,Mid,0
296,9800,hyundai,elantra,2017,clean vehicle,35687.0,red,connecticut,usa,5 hours left,9,0.27460210715086303,Medium,Old,Hyundai,Mid,0
298,4400,jeep,mpv,2019,clean vehicle,17911.0,green,georgia,usa,17 hours left,7,0.24564537740062528,Low,Recent,Jeep,Mid,0
299,10330,infiniti,mpv,2019,clean vehicle,21278.0,blue,florida,usa,22 hours left,7,0.4854551435687767,Low,Recent,Infiniti,Luxury,0
300,1800,chevrolet,door,2011,salvage insurance,47269.0,black,arkansas,usa,17 hours left,15,0.03807911994922784,Medium,Old,Chevrolet,Mid,0
301,50,chevrolet,door,2008,salvage insurance,172102.0,blue,texas,usa,18 hours left,18,0.00029052369801804733,Very High,Classic,Chevrolet,Mid,0
302,720,ford,wagon,2006,clean vehicle,26914.0,no_color,florida,usa,23 hours left,20,0.026750882407579418,Low,Classic,Ford,Mid,0
303,22800,ford,door,2017,clean vehicle,67217.0,red,michigan,usa,2 days left,9,0.3391948585200393,Medium,Old,Ford,Mid,0
304,2500,ford,door,2017,salvage insurance,78698.0,black,california,usa,19 hours left,9,0.03176660440412203,Medium,Old,Ford,Mid,0
306,9190,gmc,mpv,2017,clean vehicle,41961.0,black,virginia,usa,17 hours left,9,0.21900767360945617,Medium,Old,Gmc,Mid,0
307,10900,jeep,mpv,2019,clean vehicle,13273.0,red,michigan,usa,2 days left,7,0.8211541359047763,Low,Recent,Jeep,Mid,0
308,10400,infiniti,mpv,2019,clean vehicle,31713.0,black,florida,usa,22 hours left,7,0.32793088226020056,Medium,Recent,Infiniti,Luxury,0
311,7320,chevrolet,pickup,2008,clean vehicle,325611.0,silver,florida,usa,22 hours left,18,0.02248074395292557,Very High,Classic,Chevrolet,Mid,0
312,22809,ford,f-150,2017,clean vehicle,50732.0,black,michigan,usa,20 hours left,9,0.4495890248950387,Medium,Old,Ford,Mid,0
315,5520,gmc,mpv,2017,clean vehicle,52904.0,silver,virginia,usa,17 hours left,9,0.10433796427558832,Medium,Old,Gmc,Mid,0
316,10900,jeep,mpv,2019,clean vehicle,14195.0,orange,michigan,usa,2 days left,7,0.7678219216680755,Low,Recent,Jeep,Mid,0
317,6330,jeep,mpv,2019,clean vehicle,43965.0,red,florida,usa,22 hours left,7,0.14397488968748579,Medium,Recent,Jeep,Mid,0
319,25,chevrolet,pickup,2010,salvage insurance,149189.0,white,colorado,usa,18 hours left,16,0.0001675715530531537,High,Classic,Chevrolet,Mid,0
320,2320,dodge,door,2007,clean vehicle,112182.0,red,florida,usa,22 hours left,19,0.020680495262205504,High,Classic,Dodge,Mid,0
321,23702,ford,door,2017,clean vehicle,49024.0,black,michigan,usa,2 days left,9,0.4834676185619582,Medium,Old,Ford,Mid,0
324,5520,gmc,mpv,2017,clean vehicle,35821.0,silver,virginia,usa,17 hours left,9,0.15409524872983082,Medium,Old,Gmc,Mid,0
325,4050,heartland,pioneer,2018,clean vehicle,1.0,gray,pennsylvania,usa,7 days left,8,2025.0,Low,Old,Heartland,Economy,0
326,14810,infiniti,mpv,2019,clean vehicle,32611.0,brown,florida,usa,22 hours left,7,0.45412731509873666,Medium,Recent,Infiniti,Luxury,0
327,25,chevrolet,door,2011,salvage insurance,105244.0,white,colorado,usa,18 hours left,15,0.00023754097581832865,High,Old,Chevrolet,Mid,0
328,2960,chrysler,van,2008,clean vehicle,164048.0,red,florida,usa,23 hours left,18,0.018043389475095855,Very High,Classic,Chrysler,Mid,0
329,24800,ford,door,2017,clean vehicle,46955.0,gray,michigan,usa,2 days left,9,0.5281540165261096,Medium,Old,Ford,Mid,0
332,6270,gmc,mpv,2017,clean vehicle,70443.0,black,virginia,usa,17 hours left,9,0.08900687070580887,Medium,Old,Gmc,Mid,0
333,1880,heartland,trail,2012,clean vehicle,1.0,white,pennsylvania,usa,7 days left,14,940.0,Low,Old,Heartland,Economy,0
334,10050,infiniti,mpv,2019,clean vehicle,18229.0,gray,florida,usa,22 hours left,7,0.5512890839275919,Low,Recent,Infiniti,Luxury,0
335,225,chevrolet,door,2014,salvage insurance,87673.0,red,colorado,usa,18 hours left,12,0.0025663252503592853,High,Old,Chevrolet,Mid,0
336,26900,chevrolet,traverse,2018,clean vehicle,42941.0,black,missouri,usa,20 hours left,8,0.6264263425084998,Medium,Old,Chevrolet,Mid,0
337,1420,chrysler,door,2007,clean vehicle,104405.0,gold,florida,usa,23 hours left,19,0.013600750914698388,High,Classic,Chrysler,Mid,0
338,27003,ford,door,2017,clean vehicle,57186.0,black,michigan,usa,20 hours left,9,0.47218773497473204,Medium,Old,Ford,Mid,0
340,350,ford,door,2004,salvage insurance,236980.0,gray,illinois,usa,17 hours left,22,0.0014769116511450285,Very High,Classic,Ford,Mid,0
341,5600,gmc,mpv,2017,clean vehicle,59808.0,black,virginia,usa,17 hours left,9,0.09363139326857162,Medium,Old,Gmc,Mid,0
342,6680,heartland,country,2011,clean vehicle,1.0,gray,pennsylvania,usa,7 days left,15,3340.0,Low,Old,Heartland,Economy,0
343,10120,infiniti,mpv,2019,clean vehicle,20681.0,white,florida,usa,22 hours left,7,0.48931437965380525,Low,Recent,Infiniti,Luxury,0
345,3920,ford,door,2015,clean vehicle,102700.0,white,georgia,usa,2 days left,11,0.03816905385536655,High,Old,Ford,Mid,0
346,23100,ford,door,2017,clean vehicle,53270.0,black,michigan,usa,20 hours left,9,0.43363180717463534,Medium,Old,Ford,Mid,0
348,5630,gmc,mpv,2017,clean vehicle,27195.0,black,virginia,usa,17 hours left,9,0.20701573760847183,Low,Old,Gmc,Mid,0
350,2800,jaguar,doors,2019,clean vehicle,20849.0,black,florida,usa,22 hours left,7,0.1342925659472422,Low,Recent,Jaguar,Luxury,0
352,8850,ford,door,2015,clean vehicle,143818.0,black,georgia,usa,2 days left,11,0.06153568026477726,High,Old,Ford,Mid,0
353,18712,ford,f-150,2017,clean vehicle,67347.0,black,michigan,usa,20 hours left,9,0.27784047039258775,Medium,Old,Ford,Mid,0
356,6300,gmc,mpv,2017,clean vehicle,117400.0,blue,virginia,usa,17 hours left,9,0.05366223456358975,High,Old,Gmc,Mid,0
357,2220,heartland,country,2010,clean vehicle,1.0,white,pennsylvania,usa,7 days left,16,1110.0,Low,Classic,Heartland,Economy,0
358,6930,jeep,mpv,2019,clean vehicle,47798.0,red,florida,usa,22 hours left,7,0.14498211259649785,Medium,Recent,Jeep,Mid,0
359,25,chevrolet,door,2008,salvage insurance,130623.0,white,california,usa,8 days left,18,0.0001913890249877511,High,Classic,Chevrolet,Mid,0
360,3440,ford,door,2015,clean vehicle,124542.0,white,georgia,usa,2 days left,11,0.027620982311330224,High,Old,Ford,Mid,0
361,50412,ford,door,2017,clean vehicle,47129.0,black,michigan,usa,2 days left,9,1.0696371737746657,Medium,Old,Ford,Mid,0
362,25,ford,pickup,1994,salvage insurance,206162.0,white,georgia,usa,2 days left,32,0.00012126327226514943,Very High,Classic,Ford,Mid,0
363,950,ford,pk,2001,salvage insurance,229886.0,red,illinois,usa,17 hours left,25,0.004132465080670068,Very High,Classic,Ford,Mid,0
364,9270,gmc,mpv,2017,clean vehicle,19490.0,gray,virginia,usa,17 hours left,9,0.4756041249807603,Low,Old,Gmc,Mid,0
365,11380,jeep,mpv,2019,clean vehicle,12038.0,black,michigan,usa,2 days left,7,0.9452612343217875,Low,Recent,Jeep,Mid,0
366,5350,hyundai,mpv,2019,clean vehicle,43536.0,blue,florida,usa,22 hours left,7,0.12288398373797,Medium,Recent,Hyundai,Mid,0
367,2725,chevrolet,door,2004,salvage insurance,308451.0,black,south carolina,usa,2 days left,22,0.008834437773138122,Very High,Classic,Chevrolet,Mid,0
368,3790,ford,door,2015,clean vehicle,100893.0,gray,georgia,usa,2 days left,11,0.03756417626419807,High,Old,Ford,Mid,0
369,40514,ford,door,2017,clean vehicle,90304.0,white,michigan,usa,20 hours left,9,0.44863518077625825,High,Old,Ford,Mid,0
372,9190,gmc,mpv,2017,clean vehicle,31394.0,gray,virginia,usa,17 hours left,9,0.2927217709826406,Medium,Old,Gmc,Mid,0
373,10330,infiniti,mpv,2019,clean vehicle,25933.0,gray,florida,usa,22 hours left,7,0.3983188092851084,Low,Recent,Infiniti,Luxury,0
374,1000,acura,door,2008,salvage insurance,118250.0,gray,michigan,usa,2 days left,18,0.008456588104963171,High,Classic,Acura,Economy,0
375,2925,bmw,door,2013,salvage insurance,46060.0,white,florida,usa,2 days left,13,0.06350274635809036,Medium,Old,Bmw,Luxury,0
376,3830,ford,door,2015,clean vehicle,50593.0,gold,georgia,usa,2 days left,11,0.07570067596948254,Medium,Old,Ford,Mid,0
377,43402,ford,door,2017,clean vehicle,62387.0,blue,michigan,usa,2 days left,9,0.6956786561518241,Medium,Old,Ford,Mid,0
378,1025,gmc,door,2009,salvage insurance,169634.0,black,michigan,usa,2 days left,17,0.006042385120995078,Very High,Classic,Gmc,Mid,0
379,17200,honda,van,2016,clean vehicle,72527.0,gray,new jersey,usa,2 hours left,10,0.2371497904257666,Medium,Old,Honda,Mid,0
380,54680,harley-davidson,road/street,2016,clean vehicle,9502.0,black,virginia,usa,18 hours left,10,5.753972429759023,Low,Old,Harley-Davidson,Economy,0
381,6940,honda,door,2010,clean vehicle,217290.0,no_color,pennsylvania,usa,3 days left,16,0.03193873653303634,Very High,Classic,Honda,Mid,0
382,13080,infiniti,mpv,2019,clean vehicle,17243.0,gray,florida,usa,22 hours left,7,0.7585247042449548,Low,Recent,Infiniti,Luxury,0
